Entity,Code,Year,Annual CO₂ emissions from gas (per capita)
Australia,AUS,1925,0
Australia,AUS,1926,0
Australia,AUS,1927,0
Australia,AUS,1928,0
Australia,AUS,1929,0
Australia,AUS,1930,0
Australia,AUS,1931,0
Australia,AUS,1932,0
Australia,AUS,1933,0
Australia,AUS,1934,0
Australia,AUS,1935,0
Australia,AUS,1936,0
Australia,AUS,1937,0
Australia,AUS,1938,0
Australia,AUS,1939,0
Australia,AUS,1940,0
Australia,AUS,1941,0
Australia,AUS,1942,0
Australia,AUS,1943,0
Australia,AUS,1944,0
Australia,AUS,1945,0
Australia,AUS,1946,0
Australia,AUS,1947,0
Australia,AUS,1948,0
Australia,AUS,1949,0
Australia,AUS,1961,0
Australia,AUS,1962,0.00034219853
Australia,AUS,1963,0.0006714761
Australia,AUS,1964,0.00065850385
Australia,AUS,1965,0.0006452136
Australia,AUS,1966,0.0006321337
Australia,AUS,1967,0.00062046375
Australia,AUS,1968,0.00091371505
Australia,AUS,1969,0.039708003
Australia,AUS,1970,0.218687
Australia,AUS,1971,0.3154428
Australia,AUS,1972,0.439253
Australia,AUS,1973,0.47971672
Australia,AUS,1974,0.5619051
Australia,AUS,1975,0.6023163
Australia,AUS,1976,0.65915054
Australia,AUS,1977,0.77802056
Australia,AUS,1978,0.9606872
Australia,AUS,1979,1.0518249
Australia,AUS,1980,1.200378
Australia,AUS,1981,1.3620017
Australia,AUS,1982,1.482966
Australia,AUS,1983,1.4784458
Australia,AUS,1984,1.5396363
Australia,AUS,1985,1.903785
Australia,AUS,1986,1.7481352
Australia,AUS,1987,1.7749519
Australia,AUS,1988,1.7889322
Australia,AUS,1989,1.7988617
Australia,AUS,1990,2.011807
Australia,AUS,1991,1.8893496
Australia,AUS,1992,1.9357182
Australia,AUS,1993,2.0126498
Australia,AUS,1994,2.0691237
Australia,AUS,1995,2.2020369
Australia,AUS,1996,2.1731877
Australia,AUS,1997,2.220488
Australia,AUS,1998,2.326328
Australia,AUS,1999,2.409539
Australia,AUS,2000,2.4361465
Australia,AUS,2001,2.5471253
Australia,AUS,2002,2.5816891
Australia,AUS,2003,2.5183291
Australia,AUS,2004,2.5667617
Australia,AUS,2005,2.627429
Australia,AUS,2006,2.6637864
Australia,AUS,2007,2.9113636
Australia,AUS,2008,2.8892124
Australia,AUS,2009,2.8961415
Australia,AUS,2010,2.9016218
Australia,AUS,2011,2.9564314
Australia,AUS,2012,2.962458
Australia,AUS,2013,3.0116854
Australia,AUS,2014,3.0050788
Australia,AUS,2015,2.99253
Australia,AUS,2016,3.0453377
Australia,AUS,2017,3.0519078
Australia,AUS,2018,3.1189024
Australia,AUS,2019,3.1513448
Australia,AUS,2020,3.2387726
Australia,AUS,2021,3.0897324
Australia,AUS,2022,3.0628417
Australia,AUS,2023,2.974636
Australia,AUS,2024,2.8208053
Austria,AUT,1807,0
Austria,AUT,1819,0
Austria,AUT,1820,0
Austria,AUT,1821,0
Austria,AUT,1822,0
Austria,AUT,1823,0
Austria,AUT,1824,0
Austria,AUT,1825,0
Austria,AUT,1826,0
Austria,AUT,1827,0
Austria,AUT,1828,0
Austria,AUT,1829,0
Austria,AUT,1830,0
Austria,AUT,1831,0
Austria,AUT,1832,0
Austria,AUT,1833,0
Austria,AUT,1834,0
Austria,AUT,1835,0
Austria,AUT,1836,0
Austria,AUT,1837,0
Austria,AUT,1838,0
Austria,AUT,1839,0
Austria,AUT,1840,0
Austria,AUT,1841,0
Austria,AUT,1842,0
Austria,AUT,1843,0
Austria,AUT,1844,0
Austria,AUT,1845,0
Austria,AUT,1846,0
Austria,AUT,1847,0
Austria,AUT,1848,0
Austria,AUT,1849,0
Austria,AUT,1850,0
Austria,AUT,1851,0
Austria,AUT,1852,0
Austria,AUT,1853,0
Austria,AUT,1854,0
Austria,AUT,1855,0
Austria,AUT,1856,0
Austria,AUT,1857,0
Austria,AUT,1858,0
Austria,AUT,1859,0
Austria,AUT,1860,0
Austria,AUT,1861,0
Austria,AUT,1862,0
Austria,AUT,1863,0
Austria,AUT,1864,0
Austria,AUT,1865,0
Austria,AUT,1866,0
Austria,AUT,1867,0
Austria,AUT,1868,0
Austria,AUT,1869,0
Austria,AUT,1870,0
Austria,AUT,1871,0
Austria,AUT,1872,0
Austria,AUT,1873,0
Austria,AUT,1874,0
Austria,AUT,1875,0
Austria,AUT,1876,0
Austria,AUT,1877,0
Austria,AUT,1878,0
Austria,AUT,1879,0
Austria,AUT,1880,0
Austria,AUT,1881,0
Austria,AUT,1882,0
Austria,AUT,1883,0
Austria,AUT,1884,0
Austria,AUT,1885,0
Austria,AUT,1886,0
Austria,AUT,1887,0
Austria,AUT,1888,0
Austria,AUT,1889,0
Austria,AUT,1890,0
Austria,AUT,1891,0
Austria,AUT,1892,0
Austria,AUT,1893,0
Austria,AUT,1894,0
Austria,AUT,1895,0
Austria,AUT,1896,0
Austria,AUT,1897,0
Austria,AUT,1898,0
Austria,AUT,1899,0
Austria,AUT,1900,0
Austria,AUT,1901,0
Austria,AUT,1902,0
Austria,AUT,1903,0
Austria,AUT,1904,0
Austria,AUT,1905,0
Austria,AUT,1906,0
Austria,AUT,1907,0
Austria,AUT,1908,0
Austria,AUT,1909,0
Austria,AUT,1910,0
Austria,AUT,1911,0
Austria,AUT,1912,0
Austria,AUT,1913,0
Austria,AUT,1914,0
Austria,AUT,1915,0
Austria,AUT,1916,0
Austria,AUT,1917,0
Austria,AUT,1918,0
Austria,AUT,1919,0
Austria,AUT,1920,0
Austria,AUT,1921,0
Austria,AUT,1922,0
Austria,AUT,1923,0
Austria,AUT,1924,0
Austria,AUT,1925,0
Austria,AUT,1926,0
Austria,AUT,1927,0
Austria,AUT,1928,0
Austria,AUT,1929,0
Austria,AUT,1930,0
Austria,AUT,1931,0
Austria,AUT,1932,0.0038300364
Austria,AUT,1933,0
Austria,AUT,1934,0
Austria,AUT,1935,0
Austria,AUT,1936,0
Austria,AUT,1937,0
Austria,AUT,1938,0
Austria,AUT,1939,0
Austria,AUT,1940,0
Austria,AUT,1941,0
Austria,AUT,1942,0
Austria,AUT,1943,0
Austria,AUT,1944,0
Austria,AUT,1945,0.011796562
Austria,AUT,1946,0.011769671
Austria,AUT,1947,0.013858802
Austria,AUT,1948,0.061632574
Austria,AUT,1949,0.013772367
Austria,AUT,1950,0.13366395
Austria,AUT,1951,0.13745643
Austria,AUT,1952,0.13908426
Austria,AUT,1953,0.1580385
Austria,AUT,1954,0.17736873
Austria,AUT,1955,0.21730849
Austria,AUT,1956,0.21083629
Austria,AUT,1957,0.21513219
Austria,AUT,1958,0.23229882
Austria,AUT,1959,0.3181195
Austria,AUT,1960,0.4143741
Austria,AUT,1961,0.4358913
Austria,AUT,1962,0.4543501
Austria,AUT,1963,0.4707509
Austria,AUT,1964,0.48745853
Austria,AUT,1965,0.47069898
Austria,AUT,1966,0.50144315
Austria,AUT,1967,0.47685742
Austria,AUT,1968,0.50507355
Austria,AUT,1969,0.6278774
Austria,AUT,1970,0.7597159
Austria,AUT,1971,0.87445575
Austria,AUT,1972,0.9388576
Austria,AUT,1973,1.0047479
Austria,AUT,1974,1.088955
Austria,AUT,1975,1.070092
Austria,AUT,1976,1.2245655
Austria,AUT,1977,1.2443593
Austria,AUT,1978,1.2963314
Austria,AUT,1979,1.2931174
Austria,AUT,1980,1.2299186
Austria,AUT,1981,1.1654034
Austria,AUT,1982,1.1282662
Austria,AUT,1983,1.1484578
Austria,AUT,1984,1.2855847
Austria,AUT,1985,1.3751546
Austria,AUT,1986,1.2217534
Austria,AUT,1987,1.271753
Austria,AUT,1988,1.2167693
Austria,AUT,1989,1.3188738
Austria,AUT,1990,1.5412581
Austria,AUT,1991,1.6116291
Austria,AUT,1992,1.5961365
Austria,AUT,1993,1.6468868
Austria,AUT,1994,1.7205051
Austria,AUT,1995,1.8742379
Austria,AUT,1996,1.9842802
Austria,AUT,1997,1.9198761
Austria,AUT,1998,1.9699818
Austria,AUT,1999,2.0142946
Austria,AUT,2000,1.9049356
Austria,AUT,2001,2.0088797
Austria,AUT,2002,1.9883915
Austria,AUT,2003,2.125812
Austria,AUT,2004,2.1609151
Austria,AUT,2005,2.2725382
Austria,AUT,2006,2.115896
Austria,AUT,2007,1.9881907
Austria,AUT,2008,2.0948794
Austria,AUT,2009,2.0414228
Austria,AUT,2010,2.244795
Austria,AUT,2011,2.1124122
Austria,AUT,2012,2.0097418
Austria,AUT,2013,1.9256195
Austria,AUT,2014,1.7485995
Austria,AUT,2015,1.8470997
Austria,AUT,2016,1.9154423
Austria,AUT,2017,2.0429025
Austria,AUT,2018,1.9248188
Austria,AUT,2019,2.003294
Austria,AUT,2020,1.900944
Austria,AUT,2021,1.9987909
Austria,AUT,2022,1.7616063
Austria,AUT,2023,1.4932618
Austria,AUT,2024,1.4881129
Azerbaijan,AZE,1830,0
Azerbaijan,AZE,1831,0
Azerbaijan,AZE,1832,0
Azerbaijan,AZE,1833,0
Azerbaijan,AZE,1850,0
Azerbaijan,AZE,1855,0
Azerbaijan,AZE,1858,0
Azerbaijan,AZE,1859,0
Azerbaijan,AZE,1860,0
Azerbaijan,AZE,1861,0
Azerbaijan,AZE,1862,0
Azerbaijan,AZE,1863,0
Azerbaijan,AZE,1864,0
Azerbaijan,AZE,1865,0
Azerbaijan,AZE,1866,0
Azerbaijan,AZE,1867,0
Azerbaijan,AZE,1868,0
Azerbaijan,AZE,1869,0
Azerbaijan,AZE,1870,0
Azerbaijan,AZE,1871,0
Azerbaijan,AZE,1872,0
Azerbaijan,AZE,1873,0
Azerbaijan,AZE,1874,0
Azerbaijan,AZE,1875,0
Azerbaijan,AZE,1876,0
Azerbaijan,AZE,1877,0
Azerbaijan,AZE,1878,0
Azerbaijan,AZE,1879,0
Azerbaijan,AZE,1880,0
Azerbaijan,AZE,1881,0
Azerbaijan,AZE,1882,0
Azerbaijan,AZE,1883,0
Azerbaijan,AZE,1884,0
Azerbaijan,AZE,1885,0
Azerbaijan,AZE,1886,0
Azerbaijan,AZE,1887,0
Azerbaijan,AZE,1888,0
Azerbaijan,AZE,1889,0
Azerbaijan,AZE,1890,0
Azerbaijan,AZE,1891,0
Azerbaijan,AZE,1892,0
Azerbaijan,AZE,1893,0
Azerbaijan,AZE,1894,0
Azerbaijan,AZE,1895,0
Azerbaijan,AZE,1896,0
Azerbaijan,AZE,1897,0
Azerbaijan,AZE,1898,0
Azerbaijan,AZE,1899,0
Azerbaijan,AZE,1900,0
Azerbaijan,AZE,1901,0
Azerbaijan,AZE,1902,0
